term,crn,subj_code,course_num,section,max_seats
201801,51480,ECS,98    ,010,99
201801,51481,ECS,98    ,011,99
201801,51482,ECS,98    ,012,99
201801,51483,ECS,98    ,013,99
201801,51484,ECS,98    ,014,99
201801,51485,ECS,98    ,015,99
201801,51486,ECS,98    ,016,99
201801,51487,ECS,98    ,017,99
201801,51488,ECS,98    ,018,99
201801,51489,ECS,98    ,019,99
201801,51490,ECS,98    ,020,99
201801,51491,ECS,98    ,021,99
201801,51492,ECS,98    ,022,99
201801,51493,ECS,98    ,023,99
201801,51494,ECS,98    ,024,99
201801,51495,ECS,98    ,025,99
201801,51496,ECS,98    ,026,99
201801,51497,ECS,98    ,027,99
201801,51498,ECS,98    ,028,99
201801,51499,ECS,98    ,029,99
201801,51500,ECS,98    ,030,99
201801,51501,ECS,98    ,031,99
201801,51502,ECS,98    ,032,99
201801,51503,ECS,98    ,033,99
201801,51504,ECS,98    ,034,99
201801,51505,ECS,98    ,035,99
201801,51506,ECS,98    ,036,99
201801,51507,ECS,98    ,037,99
201801,51508,ECS,98    ,038,99
201801,51509,ECS,98    ,039,99
201801,51510,ECS,98    ,040,99
201801,51511,ECS,98    ,041,99
201801,51512,ECS,98    ,042,99
201801,51513,ECS,99    ,000,0
201801,51514,ECS,99    ,001,99
201801,51515,ECS,99    ,002,99
201801,51516,ECS,99    ,003,99
201801,51517,ECS,99    ,004,99
201801,51518,ECS,99    ,005,99
201801,51519,ECS,99    ,006,99
201801,51520,ECS,99    ,007,99
201801,51521,ECS,99    ,008,99
201801,51522,ECS,99    ,009,99
201801,51523,ECS,99    ,010,99
201801,51524,ECS,99    ,011,99
201801,51525,ECS,99    ,012,99
201801,51526,ECS,99    ,013,99
201801,51527,ECS,99    ,014,99
201801,51528,ECS,99    ,015,99
201801,51529,ECS,99    ,016,99
201801,51530,ECS,99    ,017,99
201801,51531,ECS,99    ,018,99
201801,51532,ECS,99    ,019,99
201801,51533,ECS,99    ,020,99
201801,51534,ECS,99    ,021,99
201801,51535,ECS,99    ,022,99
201801,51536,ECS,99    ,023,99
201801,51537,ECS,99    ,024,99
201801,51538,ECS,99    ,025,99
201801,51539,ECS,99    ,026,99
201801,51540,ECS,99    ,027,99
201801,51541,ECS,99    ,028,99
201801,51542,ECS,99    ,029,99
201801,51543,ECS,99    ,030,99
201801,51544,ECS,99    ,031,99
201801,51545,ECS,99    ,032,99
201801,51546,ECS,99    ,033,99
201801,51547,ECS,99    ,034,99
201801,51548,ECS,99    ,035,99
201801,51549,ECS,99    ,036,99
201801,51550,ECS,99    ,037,99
201801,51551,ECS,99    ,038,99
201801,51552,ECS,99    ,039,99
201801,51553,ECS,99    ,040,99
201801,51554,ECS,99    ,041,99
201801,51555,ECS,99    ,042,99
201801,51556,ECS,120   ,A01,65
201801,51557,ECS,120   ,A02,65
201801,51558,ECS,122A  ,A01,66
201801,51559,ECS,122A  ,A02,66
201801,51560,ECS,122A  ,A03,63
201801,51564,ECS,132   ,001,85
201801,51565,ECS,140A  ,001,185
201801,51568,ECS,145   ,001,65
201801,51569,ECS,150   ,001,203
201801,51570,ECS,152A  ,A01,50
201801,51571,ECS,152A  ,A02,50
201801,51572,ECS,152A  ,A03,50
201801,51573,ECS,154A  ,001,180
201801,51576,ECS,154B  ,001,90
201801,51577,ECS,160   ,001,114
201801,51578,ECS,163   ,001,60
201801,51582,ECS,188   ,001,30
201801,51583,ECS,188   ,002,32
201801,51584,ECS,188   ,003,35
201801,51587,ECS,190C  ,000,0
201801,51588,ECS,192   ,000,0
201801,51589,ECS,192   ,001,99
201801,51590,ECS,192   ,040,99
201801,51591,ECS,192   ,041,99
201801,51592,ECS,192   ,042,99
201801,51593,ECS,193A  ,001,99
201801,51594,ECS,197T  ,000,0
201801,51595,ECS,197T  ,001,99
201801,51596,ECS,197T  ,002,99
201801,51597,ECS,197T  ,003,45
201801,51598,ECS,197T  ,004,99
201801,51599,ECS,197T  ,005,99
201801,51600,ECS,197T  ,040,99
201801,51601,ECS,198   ,000,0
201801,51602,ECS,198   ,001,99
201801,51603,ECS,198   ,002,99
201801,51604,ECS,198   ,003,99
201801,51605,ECS,198   ,004,99
201801,51606,ECS,198   ,005,99
201801,51607,ECS,198   ,006,99
201801,51608,ECS,198   ,007,99
201801,51609,ECS,198   ,008,99
201801,51610,ECS,198   ,009,99
201801,51611,ECS,198   ,010,99
201801,51612,ECS,198   ,011,99
201801,51613,ECS,198   ,012,99
201801,51614,ECS,198   ,013,99
201801,51615,ECS,198   ,014,99
201801,51616,ECS,198   ,015,99
201801,51617,ECS,198   ,016,99
201801,51618,ECS,198   ,017,99
201801,51619,ECS,198   ,018,99
201801,51620,ECS,198   ,019,99
201801,51621,ECS,198   ,020,99
201801,51622,ECS,198   ,021,99
201801,51623,ECS,198   ,022,99
201801,51624,ECS,198   ,023,99
201801,51625,ECS,198   ,024,99
201801,51626,ECS,198   ,025,99
201801,51627,ECS,198   ,026,99
201801,51628,ECS,198   ,027,99
201801,51629,ECS,198   ,028,99
201801,51630,ECS,198   ,029,99
201801,51631,ECS,198   ,030,99
201801,51632,ECS,198   ,031,99
201801,51633,ECS,198   ,032,99
201801,51634,ECS,198   ,033,99
201801,51635,ECS,198   ,034,99
201801,51636,ECS,198   ,035,99
201801,51637,ECS,198   ,036,99
201801,51638,ECS,198   ,037,99
201801,51639,ECS,198   ,038,99
201801,51640,ECS,198   ,039,99
201801,51641,ECS,198   ,040,99
201801,51642,ECS,198   ,041,99
201801,51643,ECS,198   ,042,99
201801,51644,ECS,199   ,000,0
201801,51645,ECS,199   ,001,99
201801,51646,ECS,199   ,002,99
201801,51647,ECS,199   ,003,99
201801,51648,ECS,199   ,004,99
201801,51649,ECS,199   ,005,99
201801,51650,ECS,199   ,006,99
201801,51651,ECS,199   ,007,99
201801,51652,ECS,199   ,008,99
201801,51653,ECS,199   ,009,99
201801,51654,ECS,199   ,010,99
201801,51655,ECS,199   ,011,99
201801,51656,ECS,199   ,012,99
201801,51657,ECS,199   ,013,99
201801,51658,ECS,199   ,014,99
201801,51659,ECS,199   ,015,99
201801,51660,ECS,199   ,016,99
201801,51661,ECS,199   ,017,99
201801,51662,ECS,199   ,018,99
201801,51663,ECS,199   ,019,99
201801,51664,ECS,199   ,020,99
201801,51665,ECS,199   ,021,99
201801,51666,ECS,199   ,022,99
201801,51667,ECS,199   ,023,99
201801,51668,ECS,199   ,024,99
201801,51669,ECS,199   ,025,99
201801,51670,ECS,199   ,026,99
201801,51671,ECS,199   ,027,99
201801,51672,ECS,199   ,028,99
201801,51673,ECS,199   ,029,99
201801,51674,ECS,199   ,030,99
201801,51675,ECS,199   ,031,99
201801,51676,ECS,199   ,032,99
201801,51677,ECS,199   ,033,99
201801,51678,ECS,199   ,034,99
201801,51679,ECS,199   ,035,99
201801,51680,ECS,199   ,036,99
201801,51681,ECS,199   ,037,99
201801,51682,ECS,199   ,038,99
201801,51683,ECS,199   ,039,99
201801,51684,ECS,199   ,040,99
201801,51685,ECS,199   ,041,99
201801,51686,ECS,199   ,042,99
201801,51687,ECS,199FA ,001,2
201801,51688,ECS,220   ,001,50
201801,51689,ECS,240   ,001,999
201801,51693,ECS,289M  ,001,50
201801,51694,ECS,298   ,000,0
201801,51695,ECS,298   ,001,99
201801,51696,ECS,298   ,002,99
201801,51697,ECS,298   ,003,99
201801,51698,ECS,298   ,004,99
201801,51699,ECS,298   ,005,99
201801,51700,ECS,298   ,006,99
201801,51701,ECS,298   ,007,99
201801,51702,ECS,298   ,008,99
201801,51703,ECS,298   ,009,99
201801,51704,ECS,298   ,010,99
201801,51705,ECS,298   ,011,99
201801,51706,ECS,298   ,012,99
201801,51707,ECS,298   ,013,99
201801,51708,ECS,298   ,014,99
201801,51709,ECS,298   ,015,99
201801,51710,ECS,298   ,016,99
201801,51711,ECS,298   ,017,99
201801,51712,ECS,298   ,018,99
201801,51713,ECS,298   ,019,99
201801,51714,ECS,298   ,020,99
201801,51715,ECS,298   ,021,99
201801,51716,ECS,298   ,022,99
201801,51717,ECS,298   ,023,99
201801,51718,ECS,298   ,024,99
201801,51719,ECS,298   ,025,99
201801,51720,ECS,298   ,026,99
201801,51721,ECS,298   ,027,99
201801,51722,ECS,298   ,028,99
201801,51723,ECS,298   ,029,99
201801,51724,ECS,298   ,030,99
201801,51725,ECS,298   ,031,99
201801,51726,ECS,298   ,032,99
201801,51727,ECS,298   ,033,99
201801,51728,ECS,298   ,034,99
201801,51729,ECS,298   ,035,99
201801,51730,ECS,298   ,036,99
201801,51731,ECS,298   ,037,99
201801,51732,ECS,298   ,038,99
201801,51733,ECS,298   ,039,99
201801,51734,ECS,298   ,040,99
201801,51735,ECS,298   ,041,99
201801,51736,ECS,298   ,042,99
201801,51737,ECS,299   ,000,0
201801,51738,ECS,299   ,001,99
201801,51739,ECS,299   ,002,99
201801,51740,ECS,299   ,003,99
201801,51741,ECS,299   ,004,99
201801,51742,ECS,299   ,005,99
201801,51743,ECS,299   ,006,99
201801,51744,ECS,299   ,007,99
201801,51745,ECS,299   ,008,99
201801,51746,ECS,299   ,009,99
201801,51747,ECS,299   ,010,99
201801,51748,ECS,299   ,011,99
201801,51749,ECS,299   ,012,99
201801,51750,ECS,299   ,013,99
201801,51751,ECS,299   ,014,99
201801,51752,ECS,299   ,015,99
201801,51753,ECS,299   ,016,99
201801,51754,ECS,299   ,017,99
201801,51755,ECS,299   ,018,99
201801,51756,ECS,299   ,019,99
201801,51757,ECS,299   ,020,99
201801,51758,ECS,299   ,021,99
201801,51759,ECS,299   ,022,99
201801,51760,ECS,299   ,023,99
201801,51761,ECS,299   ,024,99
201801,51762,ECS,299   ,025,99
201801,51763,ECS,299   ,026,99
201801,51764,ECS,299   ,027,99
201801,51765,ECS,299   ,028,99
201801,51766,ECS,299   ,029,99
201801,51767,ECS,299   ,030,99
201801,51768,ECS,299   ,031,99
201801,51769,ECS,299   ,032,99
201801,51770,ECS,299   ,033,99
201801,51771,ECS,299   ,034,99
201801,51772,ECS,299   ,035,99
201801,51773,ECS,299   ,036,99
201801,51774,ECS,299   ,037,99
201801,51775,ECS,299   ,038,99
201801,51776,ECS,299   ,039,99
201801,51777,ECS,299   ,040,99
201801,51778,ECS,299   ,041,99
201801,51779,ECS,299   ,042,99
201801,51780,ECS,299   ,043,99
201801,51781,ECS,299   ,044,99
201801,51782,ECS,299   ,045,99
201801,51783,ECS,299   ,046,99
201801,51784,ECS,299   ,047,99
201801,51785,ECS,299   ,048,99
201801,51786,ECS,299   ,049,99
201801,51787,ECS,299   ,050,99
201801,51788,ECS,390   ,000,0
201801,51789,ECS,390   ,001,100
201801,51790,ECS,396   ,000,0
201801,51791,ECS,396   ,001,99
201801,51792,ECS,396   ,002,99
201801,51793,ECS,396   ,003,99
201801,51794,ECS,396   ,004,99
201801,51795,ECS,396   ,005,99
201801,51796,ECS,396   ,006,99
201801,51797,ECS,396   ,007,99
201801,51798,ECS,396   ,008,99
201801,51799,ECS,396   ,009,99
201801,51800,ECS,396   ,010,99
201801,51801,ECS,396   ,011,99
201801,51802,ECS,396   ,012,99
201801,51803,ECS,396   ,013,99
201801,51804,ECS,396   ,014,99
201801,51805,ECS,396   ,015,99
201801,51806,ECS,396   ,016,99
201801,51807,ECS,396   ,017,99
201801,51808,ECS,396   ,018,99
201801,51809,ECS,396   ,019,99
201801,51810,ECS,396   ,020,99
201801,51811,ECS,396   ,021,99
201801,51812,ECS,396   ,022,99
201801,51813,ECS,396   ,023,99
201801,51814,ECS,396   ,024,99
201801,51815,ECS,396   ,025,99
201801,51816,ECS,396   ,026,99
201801,51817,ECS,396   ,027,99
201801,51818,ECS,396   ,028,99
201801,51819,ECS,396   ,029,99
201801,51820,ECS,396   ,030,99
201801,51821,ECS,396   ,031,99
201801,51822,ECS,396   ,032,99
201801,51823,ECS,396   ,033,99
201801,51824,ECS,396   ,034,99
201801,51825,ECS,396   ,035,99
201801,51826,ECS,396   ,036,99
201801,51827,ECS,396   ,037,99
201801,51828,ECS,396   ,038,99
201801,51829,ECS,396   ,039,99
201801,51830,ECS,396   ,040,99
201801,51831,ECS,396   ,041,99
201801,51832,ECS,396   ,042,99
201801,51833,ECS,396   ,043,99
201801,51834,ECS,396   ,044,99
201801,51835,ECS,396   ,045,99
201801,51836,ECS,396   ,046,99
201801,51837,ECS,396   ,047,99
201801,51838,ECS,396   ,048,99
201801,51839,ECS,396   ,049,99
201801,51840,ECS,396   ,050,99
201801,51841,EDU,81    ,001,50
201801,51842,EDU,81    ,002,50
201801,51843,EDU,92    ,000,0
201801,51844,EDU,92    ,001,15
201801,51845,EDU,92    ,002,15
201801,51846,EDU,92    ,003,15
201801,51847,EDU,92    ,004,15
201801,51848,EDU,92    ,005,99
201801,51849,EDU,92    ,006,30
201801,51850,EDU,92    ,007,99
201801,51851,EDU,92    ,008,99
201801,51852,EDU,92    ,009,99
201801,51853,EDU,98    ,001,30
201801,51854,EDU,98    ,002,999
201801,51855,EDU,98    ,003,30
201801,51856,EDU,98    ,004,999
201801,51857,EDU,98    ,005,999
201801,51858,EDU,98    ,006,999
201801,51859,EDU,98    ,007,999
201801,51860,EDU,98    ,008,999
201801,51861,EDU,98    ,009,999
201801,51862,EDU,98    ,010,999
201801,51863,EDU,98    ,011,999
201801,51864,EDU,98    ,012,999
201801,51865,EDU,98    ,013,999
201801,51866,EDU,98    ,014,999
201801,51867,EDU,98    ,030,999
201801,51868,EDU,98    ,031,999
201801,51869,EDU,98    ,032,999
201801,51870,EDU,98    ,033,999
201801,51871,EDU,98    ,034,999
201801,51872,EDU,98    ,035,999
201801,51873,EDU,98    ,036,999
201801,51874,EDU,98    ,037,999
201801,51875,EDU,98    ,038,999
201801,51876,EDU,98    ,039,999
201801,51877,EDU,98    ,040,999
201801,51878,EDU,98    ,041,999
201801,51879,EDU,98    ,042,999
201801,51880,EDU,98    ,043,999
201801,51881,EDU,98    ,044,999
201801,51882,EDU,98    ,045,999
201801,51883,EDU,98    ,046,999
201801,51884,EDU,98    ,047,999
201801,51885,EDU,98    ,048,999
201801,51886,EDU,98    ,049,999
201801,51887,EDU,98    ,050,999
201801,51888,EDU,100   ,001,60
201801,51889,EDU,100   ,002,999
201801,51890,EDU,110   ,001,120
201801,51891,EDU,110   ,002,75
201801,51893,EDU,120   ,A01,35
201801,51894,EDU,120   ,A02,35
201801,51895,EDU,120   ,A03,35
201801,51896,EDU,122   ,001,75
201801,51898,EDU,152   ,001,40
201801,51899,EDU,160A  ,001,999
201801,51900,EDU,160A  ,002,999
201801,51901,EDU,160A  ,003,999
201801,51902,EDU,160B  ,001,20
201801,51903,EDU,160B  ,002,999
201801,51904,EDU,160B  ,003,999
201801,51905,EDU,160B  ,004,999
201801,51906,EDU,160B  ,005,999
201801,51907,EDU,160B  ,006,999
201801,51908,EDU,160B  ,007,999
201801,51909,EDU,160B  ,008,999
201801,51910,EDU,160B  ,009,999
201801,51911,EDU,160B  ,010,999
201801,51912,EDU,180B  ,001,50
201801,51913,EDU,180B  ,002,50
201801,51914,EDU,180B  ,003,50
201801,51915,EDU,180B  ,004,100
201801,51916,EDU,180B  ,005,999
201801,51917,EDU,180B  ,006,999
201801,51918,EDU,180C  ,001,999
201801,51919,EDU,181   ,001,45
201801,51920,EDU,183   ,001,45
201801,51921,EDU,192   ,000,0
201801,51922,EDU,192   ,001,50
201801,51923,EDU,192   ,002,999
201801,51924,EDU,192   ,003,15
201801,51925,EDU,192   ,004,999
201801,51926,EDU,192   ,005,15
201801,51927,EDU,192   ,006,99
201801,51928,EDU,192   ,007,15
201801,51929,EDU,192   ,008,99
201801,51930,EDU,192   ,009,20
201801,51931,EDU,192   ,010,15
201801,51932,EDU,192   ,011,99
201801,51933,EDU,192   ,012,99
201801,51934,EDU,192   ,013,999
201801,51935,EDU,192   ,014,999
201801,51936,EDU,192   ,015,999
201801,51937,EDU,192   ,016,999
201801,51938,EDU,192   ,017,15
201801,51939,EDU,192   ,018,999
201801,51940,EDU,192   ,019,999
201801,51941,EDU,192   ,020,999
201801,51942,EDU,192   ,021,999
201801,51943,EDU,197T  ,000,0
201801,51944,EDU,197T  ,001,999
201801,51945,EDU,197T  ,002,999
201801,51946,EDU,198   ,000,0
201801,51947,EDU,198   ,001,30
201801,51948,EDU,198   ,002,25
201801,51949,EDU,198   ,003,25
201801,51950,EDU,198   ,004,30
201801,51951,EDU,198   ,005,25
201801,51952,EDU,198   ,006,15
201801,51953,EDU,198   ,007,99
201801,51954,EDU,198   ,008,30
201801,51955,EDU,198   ,009,25
201801,51956,EDU,198   ,010,99
201801,51957,EDU,198   ,011,10
201801,51958,EDU,198   ,012,20
201801,51959,EDU,198   ,031,999
201801,51960,EDU,198   ,032,999
201801,51961,EDU,198   ,034,999
201801,51962,EDU,198   ,035,999
201801,51963,EDU,198   ,036,999
201801,51964,EDU,198   ,038,999
201801,51965,EDU,198   ,039,999
201801,51966,EDU,198   ,040,999
201801,51967,EDU,198   ,041,999
201801,51968,EDU,198   ,042,999
201801,51969,EDU,199   ,000,0
201801,51970,EDU,199   ,001,999
201801,51971,EDU,199   ,002,999
201801,51972,EDU,199   ,003,999
201801,51973,EDU,199   ,004,999
201801,51974,EDU,199   ,005,999
201801,51975,EDU,199   ,006,999
201801,51976,EDU,199   ,007,999
201801,51977,EDU,199   ,008,999
201801,51978,EDU,199   ,009,999
201801,51979,EDU,199   ,010,999
201801,51980,EDU,201   ,001,16
201801,51981,EDU,204A  ,001,999
201801,51982,EDU,205B  ,001,20
201801,51983,EDU,206A  ,001,80
201801,51984,EDU,206A  ,002,100
201801,51985,EDU,206A  ,003,20
201801,51986,EDU,206D  ,000,0
201801,51987,EDU,206D  ,001,99
201801,51988,EDU,206D  ,002,99
201801,51989,EDU,206D  ,003,99
201801,51990,EDU,206D  ,004,99
201801,51991,EDU,206D  ,005,99
201801,51992,EDU,206D  ,006,99
201801,51993,EDU,206D  ,007,99
201801,51994,EDU,206D  ,008,99
201801,51995,EDU,206D  ,009,99
201801,51996,EDU,206D  ,010,99
201801,51999,EDU,238   ,001,20
201801,52001,EDU,249   ,001,20
201801,52005,EDU,275B  ,001,99
201801,52006,EDU,280A  ,001,999
201801,52007,EDU,280B  ,001,45
201801,52008,EDU,281B  ,001,45
201801,52009,EDU,282B  ,001,999
201801,52010,EDU,283B  ,001,999
201801,52011,EDU,285B  ,001,30
201801,52012,EDU,287   ,001,99
201801,52013,EDU,287   ,002,99
201801,52014,EDU,287   ,003,99
201801,52015,EDU,287   ,004,99
201801,52016,EDU,287   ,005,99
201801,52017,EDU,287   ,006,99
201801,52018,EDU,287   ,007,99
201801,52019,EDU,287   ,008,99
201801,52020,EDU,287   ,009,99
201801,52021,EDU,287   ,010,99
201801,52022,EDU,287   ,011,99
201801,52023,EDU,287   ,012,99
201801,52024,EDU,287D  ,000,0
201801,52025,EDU,287D  ,001,10
201801,52026,EDU,287D  ,002,10
201801,52027,EDU,287D  ,003,10
201801,52028,EDU,287D  ,004,10
201801,52029,EDU,287D  ,005,10
201801,52030,EDU,287D  ,006,10
201801,52031,EDU,287D  ,007,10
201801,52032,EDU,287D  ,008,10
201801,52033,EDU,287D  ,009,20
201801,52034,EDU,287D  ,010,20
201801,52035,EDU,292   ,000,0
201801,52037,EDU,292   ,002,20
201801,52038,EDU,292   ,003,15
201801,52039,EDU,292   ,004,999
201801,52040,EDU,292   ,005,20
201801,52041,EDU,292   ,006,20
201801,52042,EDU,292   ,007,20
201801,52043,EDU,292   ,008,20
201801,52044,EDU,292   ,011,20
201801,52045,EDU,292   ,012,25
201801,52046,EDU,292   ,013,20
201801,52047,EDU,292   ,014,15
201801,52048,EDU,292   ,015,15
201801,52049,EDU,292   ,016,25
201801,52050,EDU,292   ,017,100
201801,52051,EDU,298   ,000,0
201801,52052,EDU,298   ,001,99
201801,52053,EDU,298   ,002,99
201801,52054,EDU,298   ,003,99
201801,52055,EDU,298   ,004,20
201801,52056,EDU,298   ,005,99
201801,52057,EDU,298   ,006,20
201801,52058,EDU,298   ,007,20
201801,52059,EDU,298   ,008,99
201801,52060,EDU,298   ,009,99
201801,52061,EDU,298   ,010,99
201801,52062,EDU,298   ,011,20
201801,52063,EDU,298   ,012,99
201801,52064,EDU,298   ,013,99
201801,52065,EDU,298   ,014,99
201801,52066,EDU,298   ,015,99
201801,52067,EDU,298   ,016,99
201801,52068,EDU,298   ,017,15
201801,52069,EDU,298   ,018,99
201801,52070,EDU,298   ,019,99
201801,52071,EDU,298   ,020,99
201801,52072,EDU,298   ,021,99
201801,52073,EDU,298   ,022,99
201801,52074,EDU,298   ,023,10
201801,52075,EDU,298   ,024,99
201801,52076,EDU,298   ,026,99
201801,52077,EDU,298   ,027,99
201801,52078,EDU,299   ,000,0
201801,52079,EDU,299   ,001,99
201801,52080,EDU,299   ,002,99
201801,52081,EDU,299   ,003,99
201801,52082,EDU,299   ,004,99
201801,52083,EDU,299   ,005,99
201801,52084,EDU,299   ,006,99
201801,52085,EDU,299   ,007,99
201801,52086,EDU,299   ,008,99
201801,52087,EDU,299   ,009,99
201801,52088,EDU,299   ,010,99
201801,52089,EDU,299   ,011,99
201801,52090,EDU,299   ,012,99
201801,52091,EDU,299   ,013,99
201801,52092,EDU,299   ,014,99
201801,52093,EDU,299   ,015,99
201801,52094,EDU,299   ,016,99
201801,52095,EDU,299   ,017,99
201801,52096,EDU,299   ,018,99
201801,52097,EDU,299   ,019,99
201801,52098,EDU,299   ,020,99
201801,52099,EDU,299   ,021,99
201801,52100,EDU,299   ,022,99
201801,52101,EDU,299   ,023,99
201801,52102,EDU,299   ,024,99
201801,52103,EDU,299   ,025,99
201801,52104,EDU,299   ,026,99
201801,52105,EDU,299   ,027,99
201801,52106,EDU,299D  ,000,0
201801,52107,EDU,299D  ,001,99
201801,52108,EDU,299D  ,002,99
201801,52109,EDU,299D  ,003,99
201801,52110,EDU,299D  ,004,99
201801,52111,EDU,299D  ,005,99
201801,52112,EDU,299D  ,006,99
201801,52113,EDU,299D  ,007,99
201801,52114,EDU,299D  ,008,99
201801,52115,EDU,299D  ,009,99
201801,52116,EDU,299D  ,010,99
201801,52117,EDU,299D  ,011,99
201801,52118,EDU,299D  ,012,99
201801,52119,EDU,299D  ,013,99
201801,52120,EDU,299D  ,014,99
201801,52121,EDU,299D  ,015,99
201801,52122,EDU,299D  ,016,99
201801,52123,EDU,299D  ,017,99
201801,52124,EDU,299D  ,018,99
201801,52125,EDU,299D  ,019,99
201801,52126,EDU,299D  ,020,99
201801,52127,EDU,299D  ,021,99
201801,52128,EDU,299D  ,022,99
201801,52129,EDU,299D  ,023,99
201801,52130,EDU,299D  ,024,99
201801,52131,EDU,299D  ,025,99
201801,52132,EDU,299D  ,026,99
201801,52133,EDU,299D  ,027,99
201801,52134,EDU,301   ,001,999
201801,52135,EDU,301B  ,001,999
201801,52136,EDU,304A  ,000,0
201801,52137,EDU,304A  ,002,999
201801,52138,EDU,304B  ,000,0
201801,52139,EDU,304B  ,001,99
201801,52140,EDU,304B  ,002,40
201801,52141,EDU,304B  ,003,40
201801,52142,EDU,304B  ,004,40
201801,52143,EDU,304B  ,005,99
201801,52144,EDU,304B  ,006,99
201801,52145,EDU,304B  ,007,99
201801,52146,EDU,304B  ,008,99
201801,52147,EDU,304B  ,009,99
201801,52148,EDU,304B  ,010,99
201801,52149,EDU,304B  ,011,99
201801,52150,EDU,304B  ,012,999
201801,52151,EDU,304B  ,013,999
201801,52152,EDU,304B  ,014,999
201801,52153,EDU,304B  ,015,999
201801,52154,EDU,304B  ,016,999
201801,52155,EDU,304B  ,017,999
201801,52156,EDU,304C  ,000,0
201801,52157,EDU,304C  ,001,999
201801,52158,EDU,304C  ,002,999
201801,52159,EDU,304C  ,003,999
201801,52160,EDU,306A  ,000,0
201801,52161,EDU,306A  ,001,999
201801,52162,EDU,306A  ,002,999
201801,52163,EDU,306A  ,003,999
201801,52164,EDU,306B  ,000,0
201801,52165,EDU,306B  ,001,40
201801,52166,EDU,306B  ,002,30
201801,52167,EDU,306B  ,003,30
201801,52168,EDU,306B  ,004,30
201801,52169,EDU,306B  ,005,99
201801,52170,EDU,306B  ,006,99
201801,52171,EDU,306B  ,007,99
201801,52172,EDU,306B  ,008,99
201801,52173,EDU,306B  ,009,99
201801,52174,EDU,306B  ,010,20
201801,52175,EDU,306B  ,011,20
201801,52176,EDU,306B  ,012,20
201801,52177,EDU,306B  ,013,15
201801,52178,EDU,306B  ,014,999
201801,52179,EDU,306B  ,015,999
201801,52180,EDU,306C  ,000,999
201801,52181,EDU,307   ,001,50
201801,52182,EDU,307   ,002,50
201801,52183,EDU,310   ,001,30
201801,52184,EDU,310   ,002,30
201801,52185,EDU,310   ,003,30
201801,52186,EDU,310   ,004,30
201801,52187,EDU,310   ,005,30
201801,52188,EDU,310   ,006,30
201801,52189,EDU,310   ,007,30
201801,52190,EDU,310   ,008,30
201801,52191,EDU,310   ,009,30
201801,52192,EDU,322B  ,001,99
201801,52193,EDU,323B  ,001,99
201801,52194,EDU,324B  ,001,99
201801,52195,EDU,398   ,000,0
201801,52196,EDU,398   ,001,999
201801,52197,EDU,398   ,002,20
201801,52198,EDU,399   ,000,0
201801,52199,EDU,399   ,001,999
201801,52200,EEC,10    ,A01,24
201801,52201,EEC,10    ,A02,24
201801,52202,EEC,10    ,A03,24
201801,52203,EEC,90C   ,001,99
201801,52204,EEC,90C   ,002,99
201801,52205,EEC,92    ,000,0
201801,52206,EEC,92    ,001,99
201801,52207,EEC,92    ,002,99
201801,52208,EEC,99    ,000,0
201801,52209,EEC,99    ,001,99
201801,52210,EEC,99    ,002,99
201801,52211,EEC,99    ,073,99
201801,52212,EEC,100   ,A01,47
201801,52213,EEC,100   ,A02,44
201801,52214,EEC,110A  ,001,124
201801,52215,EEC,112   ,A01,20
201801,52216,EEC,112   ,A02,20
201801,52217,EEC,112   ,A03,20
201801,52218,EEC,130A  ,001,80
201801,52219,EEC,132B  ,A01,9
201801,52220,EEC,132B  ,A02,9
201801,52221,EEC,134B  ,A01,18
201801,52222,EEC,134B  ,A02,18
201801,52223,EEC,135   ,001,22
201801,52224,EEC,136B  ,A01,18
201801,52225,EEC,136B  ,A02,18
201801,52226,EEC,140A  ,001,97
201801,52227,EEC,145   ,001,36
201801,52231,EEC,150A  ,001,97
201801,52234,EEC,165   ,001,30
201801,52235,EEC,172   ,A01,24
201801,52236,EEC,172   ,A02,23
201801,52237,EEC,172   ,A03,24
201801,52238,EEC,173A  ,A01,50
201801,52239,EEC,173A  ,A02,50
201801,52240,EEC,173A  ,A03,50
201801,52241,EEC,180A  ,A01,21
201801,52242,EEC,180A  ,A02,20
201801,52243,EEC,180A  ,A03,999
201801,52244,EEC,180A  ,A04,20
201801,52245,EEC,180A  ,A05,20
201801,52246,EEC,180B  ,A01,21
201801,52247,EEC,180B  ,A02,19
201801,52248,EEC,181A  ,001,30
201801,52249,EEC,190C  ,000,0
201801,52250,EEC,190C  ,001,100
201801,52251,EEC,190C  ,002,99
201801,52252,EEC,190C  ,003,99
201801,52253,EEC,190C  ,004,99
201801,52254,EEC,190C  ,005,99
201801,52255,EEC,190C  ,006,99
201801,52256,EEC,190C  ,007,99
201801,52257,EEC,190C  ,008,99
201801,52258,EEC,190C  ,009,99
201801,52259,EEC,190C  ,010,99
201801,52260,EEC,190C  ,011,99
201801,52261,EEC,190C  ,012,99
201801,52262,EEC,190C  ,013,99
201801,52263,EEC,190C  ,014,99
201801,52264,EEC,190C  ,015,99
201801,52265,EEC,190C  ,016,99
201801,52266,EEC,190C  ,017,99
201801,52267,EEC,190C  ,018,99
201801,52268,EEC,190C  ,019,99
201801,52269,EEC,190C  ,020,99
201801,52270,EEC,190C  ,021,99
201801,52271,EEC,190C  ,022,99
