term,crn,subj_code,course_num,section,max_seats
201810,10301,ABI,189D  ,024,99
201810,10302,ABI,189D  ,025,99
201810,10303,ABI,189D  ,026,99
201810,10304,ABI,189D  ,027,99
201810,10305,ABI,189D  ,028,99
201810,10306,ABI,189D  ,029,99
201810,10307,ABI,189D  ,030,99
201810,10308,ABI,189D  ,031,99
201810,10309,ABI,189D  ,032,99
201810,10310,ABI,189D  ,033,99
201810,10311,ABI,189D  ,034,99
201810,10312,ABI,189D  ,035,99
201810,10313,ABI,192   ,000,0
201810,10314,ABI,192   ,001,99
201810,10315,ABI,192   ,002,99
201810,10316,ABI,192   ,003,99
201810,10317,ABI,192   ,004,99
201810,10318,ABI,192   ,005,99
201810,10319,ABI,198   ,000,0
201810,10320,ABI,198   ,001,42
201810,10321,ABI,198   ,002,99
201810,10322,ABI,198   ,003,99
201810,10323,ABI,198   ,004,99
201810,10324,ABI,198   ,005,99
201810,10325,ABI,199   ,000,0
201810,10326,ABI,199   ,001,99
201810,10327,ABI,199   ,002,99
201810,10328,ABI,199   ,003,99
201810,10329,ABI,199   ,004,99
201810,10330,ABI,199   ,005,99
201810,10331,ABT,16    ,A01,7
201810,10332,ABT,16    ,A02,7
201810,10333,ABT,16    ,A03,7
201810,10334,ABT,16    ,A04,7
201810,10335,ABT,16    ,B01,7
201810,10336,ABT,16    ,B02,7
201810,10337,ABT,16    ,B03,7
201810,10338,ABT,16    ,B04,7
201810,10339,ABT,98    ,000,0
201810,10340,ABT,98    ,001,99
201810,10341,ABT,98    ,002,99
201810,10342,ABT,98    ,003,99
201810,10343,ABT,98    ,004,99
201810,10344,ABT,98    ,005,99
201810,10345,ABT,98    ,006,99
201810,10346,ABT,98    ,007,99
201810,10347,ABT,98    ,008,99
201810,10348,ABT,98    ,009,99
201810,10349,ABT,98    ,010,99
201810,10350,ABT,98    ,011,99
201810,10351,ABT,98    ,012,99
201810,10352,ABT,98    ,013,99
201810,10353,ABT,98    ,014,99
201810,10354,ABT,98    ,015,99
201810,10355,ABT,98    ,016,99
201810,10356,ABT,98    ,017,99
201810,10357,ABT,98    ,018,99
201810,10358,ABT,98    ,019,99
201810,10359,ABT,98    ,020,99
201810,10360,ABT,98    ,021,99
201810,10361,ABT,98    ,022,99
201810,10362,ABT,98    ,023,99
201810,10363,ABT,98    ,024,99
201810,10364,ABT,99    ,000,0
201810,10365,ABT,99    ,001,99
201810,10366,ABT,99    ,002,99
201810,10367,ABT,99    ,003,99
201810,10368,ABT,99    ,004,99
201810,10369,ABT,99    ,005,99
201810,10370,ABT,99    ,006,99
201810,10371,ABT,99    ,007,99
201810,10372,ABT,99    ,008,99
201810,10373,ABT,99    ,009,99
201810,10374,ABT,99    ,010,99
201810,10375,ABT,99    ,011,99
201810,10376,ABT,99    ,012,99
201810,10377,ABT,99    ,013,99
201810,10378,ABT,99    ,014,99
201810,10379,ABT,99    ,015,99
201810,10380,ABT,99    ,016,99
201810,10381,ABT,99    ,017,99
201810,10382,ABT,99    ,018,99
201810,10383,ABT,99    ,019,99
201810,10384,ABT,99    ,020,99
201810,10385,ABT,99    ,021,99
201810,10386,ABT,99    ,022,99
201810,10387,ABT,99    ,023,99
201810,10388,ABT,99    ,024,99
201810,10389,ABT,150   ,A01,30
201810,10390,ABT,150   ,A02,30
201810,10391,ABT,150   ,A03,30
201810,10392,ABT,150   ,A04,30
201810,10393,ABT,150   ,A05,30
201810,10394,ABT,150   ,A06,30
201810,10395,ABT,163   ,001,999
201810,10396,ABT,190C  ,000,0
201810,10397,ABT,190C  ,001,99
201810,10398,ABT,190C  ,002,99
201810,10399,ABT,190C  ,003,99
201810,10400,ABT,190C  ,004,99
201810,10401,ABT,190C  ,005,99
201810,10402,ABT,190C  ,006,99
201810,10403,ABT,190C  ,007,99
201810,10404,ABT,190C  ,008,99
201810,10405,ABT,190C  ,009,99
201810,10406,ABT,190C  ,010,99
201810,10407,ABT,190C  ,011,99
201810,10408,ABT,190C  ,012,99
201810,10409,ABT,190C  ,013,99
201810,10410,ABT,190C  ,014,99
201810,10411,ABT,190C  ,015,99
201810,10412,ABT,190C  ,016,99
201810,10413,ABT,190C  ,017,99
201810,10414,ABT,190C  ,018,99
201810,10415,ABT,190C  ,019,99
201810,10416,ABT,190C  ,020,99
201810,10417,ABT,190C  ,021,99
201810,10418,ABT,190C  ,022,99
201810,10419,ABT,190C  ,023,99
201810,10420,ABT,190C  ,024,99
201810,10421,ABT,192   ,000,0
201810,10422,ABT,192   ,001,99
201810,10423,ABT,192   ,002,99
201810,10424,ABT,192   ,003,99
201810,10425,ABT,192   ,004,99
201810,10426,ABT,192   ,005,99
201810,10427,ABT,192   ,006,99
201810,10428,ABT,192   ,007,99
201810,10429,ABT,192   ,008,99
201810,10430,ABT,192   ,009,99
201810,10431,ABT,192   ,010,99
201810,10432,ABT,192   ,011,99
201810,10433,ABT,192   ,012,99
201810,10434,ABT,192   ,013,99
201810,10435,ABT,192   ,014,99
201810,10436,ABT,192   ,015,99
201810,10437,ABT,192   ,016,99
201810,10438,ABT,192   ,017,99
201810,10439,ABT,192   ,018,99
201810,10440,ABT,192   ,019,99
201810,10441,ABT,192   ,020,99
201810,10442,ABT,192   ,021,99
201810,10443,ABT,192   ,022,99
201810,10444,ABT,192   ,023,99
201810,10445,ABT,192   ,024,99
201810,10446,ABT,197T  ,000,0
201810,10447,ABT,197T  ,001,99
201810,10448,ABT,197T  ,002,99
201810,10449,ABT,197T  ,003,99
201810,10450,ABT,197T  ,004,99
201810,10451,ABT,197T  ,005,99
201810,10452,ABT,197T  ,006,99
201810,10453,ABT,197T  ,007,99
201810,10454,ABT,197T  ,008,99
201810,10455,ABT,197T  ,009,99
201810,10456,ABT,197T  ,010,99
201810,10457,ABT,197T  ,011,99
201810,10458,ABT,197T  ,012,99
201810,10459,ABT,197T  ,013,99
201810,10460,ABT,197T  ,014,99
201810,10461,ABT,197T  ,015,99
201810,10462,ABT,197T  ,016,99
201810,10463,ABT,197T  ,017,99
201810,10464,ABT,197T  ,018,99
201810,10465,ABT,197T  ,019,99
201810,10466,ABT,197T  ,020,99
201810,10467,ABT,197T  ,021,99
201810,10468,ABT,197T  ,022,99
201810,10469,ABT,197T  ,023,99
201810,10470,ABT,197T  ,024,99
201810,10471,ABT,198   ,000,0
201810,10472,ABT,198   ,001,99
201810,10473,ABT,198   ,002,99
201810,10474,ABT,198   ,003,99
201810,10475,ABT,198   ,004,99
201810,10476,ABT,198   ,005,99
201810,10477,ABT,198   ,006,99
201810,10478,ABT,198   ,007,15
201810,10479,ABT,198   ,008,99
201810,10480,ABT,198   ,009,99
201810,10481,ABT,198   ,010,99
201810,10482,ABT,198   ,011,99
201810,10483,ABT,198   ,012,99
201810,10484,ABT,198   ,013,99
201810,10485,ABT,198   ,014,99
201810,10486,ABT,198   ,015,99
201810,10487,ABT,198   ,016,99
201810,10488,ABT,198   ,017,99
201810,10489,ABT,198   ,018,99
201810,10490,ABT,198   ,019,99
201810,10491,ABT,198   ,020,99
201810,10492,ABT,198   ,021,99
201810,10493,ABT,198   ,022,99
201810,10494,ABT,198   ,023,99
201810,10495,ABT,198   ,024,99
201810,10496,ABT,199   ,000,0
201810,10497,ABT,199   ,001,99
201810,10498,ABT,199   ,002,99
201810,10499,ABT,199   ,003,99
201810,10500,ABT,199   ,004,99
201810,10501,ABT,199   ,005,99
201810,10502,ABT,199   ,006,99
201810,10503,ABT,199   ,007,99
201810,10504,ABT,199   ,008,99
201810,10505,ABT,199   ,009,99
201810,10506,ABT,199   ,010,99
201810,10507,ABT,199   ,011,99
201810,10508,ABT,199   ,012,99
201810,10509,ABT,199   ,013,99
201810,10510,ABT,199   ,014,99
201810,10511,ABT,199   ,015,99
201810,10512,ABT,199   ,016,99
201810,10513,ABT,199   ,017,99
201810,10514,ABT,199   ,018,99
201810,10515,ABT,199   ,019,99
201810,10516,ABT,199   ,020,99
201810,10517,ABT,199   ,021,99
201810,10518,ABT,199   ,022,99
201810,10519,ABT,199   ,023,99
201810,10520,ABT,199   ,024,99
201810,10521,ABT,289A  ,001,999
201810,10522,ABT,290C  ,000,0
201810,10523,ABT,290C  ,001,99
201810,10524,ABT,290C  ,002,99
201810,10525,ABT,290C  ,003,99
201810,10526,ABT,290C  ,004,99
201810,10527,ABT,290C  ,005,99
201810,10528,ABT,290C  ,006,99
201810,10529,ABT,290C  ,007,99
201810,10530,ABT,290C  ,008,99
201810,10531,ABT,290C  ,009,99
201810,10532,ABT,290C  ,010,99
201810,10533,ABT,290C  ,011,99
201810,10534,ABT,290C  ,012,99
201810,10535,ABT,290C  ,013,99
201810,10536,ABT,290C  ,014,99
201810,10537,ABT,290C  ,015,99
201810,10538,ABT,290C  ,016,99
201810,10539,ABT,290C  ,017,99
201810,10540,ABT,290C  ,018,99
201810,10541,ABT,290C  ,019,99
201810,10542,ABT,290C  ,020,99
201810,10543,ABT,290C  ,021,99
201810,10544,ABT,290C  ,022,99
201810,10545,ABT,290C  ,023,99
201810,10546,ABT,290C  ,024,99
201810,10547,ABT,298   ,000,0
201810,10548,ABT,298   ,001,99
201810,10549,ABT,298   ,002,99
